"Device class         ","Serial number        ","MAC_ETH              ",DAK-PW,Manufacturer,Device type,Date of manufacture
PLC-Head-End,C10625081619,00:0B:C2:19:C0:DB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081620,00:0B:C2:19:C0:DD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081621,00:0B:C2:19:C0:DF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081622,00:0B:C2:19:C0:E1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081623,00:0B:C2:19:C0:E3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081624,00:0B:C2:19:C0:E5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081625,00:0B:C2:19:C0:E7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081626,00:0B:C2:19:C0:E9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081627,00:0B:C2:19:C0:EB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081628,00:0B:C2:19:C0:ED,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081629,00:0B:C2:19:C0:EF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081630,00:0B:C2:19:C0:F1,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081631,00:0B:C2:19:C0:F3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081632,00:0B:C2:19:C0:F5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081635,00:0B:C2:19:C0:FB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081636,00:0B:C2:19:C0:FD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081637,00:0B:C2:19:C0:FF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081639,00:0B:C2:19:C1:03,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081640,00:0B:C2:19:C1:05,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081641,00:0B:C2:19:C1:07,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625081643,00:0B:C2:19:C1:0B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081644,00:0B:C2:19:C1:0D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081646,00:0B:C2:19:C1:11,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081647,00:0B:C2:19:C1:13,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081648,00:0B:C2:19:C1:15,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081649,00:0B:C2:19:C1:17,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081650,00:0B:C2:19:C1:19,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081651,00:0B:C2:19:C1:1B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081652,00:0B:C2:19:C1:1D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081653,00:0B:C2:19:C1:1F,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081654,00:0B:C2:19:C1:21,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081655,00:0B:C2:19:C1:23,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081656,00:0B:C2:19:C1:25,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081657,00:0B:C2:19:C1:27,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081658,00:0B:C2:19:C1:29,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081659,00:0B:C2:19:C1:2B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081660,00:0B:C2:19:C1:2D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081661,00:0B:C2:19:C1:2F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081662,00:0B:C2:19:C1:31,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081663,00:0B:C2:19:C1:33,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081664,00:0B:C2:19:C1:35,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081665,00:0B:C2:19:C1:37,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081666,00:0B:C2:19:C1:39,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081667,00:0B:C2:19:C1:3B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081668,00:0B:C2:19:C1:3D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081669,00:0B:C2:19:C1:3F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081670,00:0B:C2:19:C1:41,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081671,00:0B:C2:19:C1:43,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081672,00:0B:C2:19:C1:45,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081673,00:0B:C2:19:C1:47,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081674,00:0B:C2:19:C1:49,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081675,00:0B:C2:19:C1:4B,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081676,00:0B:C2:19:C1:4D,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625081677,00:0B:C2:19:C1:4F,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081678,00:0B:C2:19:C1:51,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081679,00:0B:C2:19:C1:53,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081680,00:0B:C2:19:C1:55,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081681,00:0B:C2:19:C1:57,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081682,00:0B:C2:19:C1:59,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081683,00:0B:C2:19:C1:5B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081684,00:0B:C2:19:C1:5D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081685,00:0B:C2:19:C1:5F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081686,00:0B:C2:19:C1:61,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081687,00:0B:C2:19:C1:63,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081688,00:0B:C2:19:C1:65,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081689,00:0B:C2:19:C1:67,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081690,00:0B:C2:19:C1:69,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081691,00:0B:C2:19:C1:6B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081692,00:0B:C2:19:C1:6D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081693,00:0B:C2:19:C1:6F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081694,00:0B:C2:19:C1:71,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081695,00:0B:C2:19:C1:73,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081696,00:0B:C2:19:C1:75,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081697,00:0B:C2:19:C1:77,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081698,00:0B:C2:19:C1:79,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081699,00:0B:C2:19:C1:7B,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081700,00:0B:C2:19:C1:7D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081701,00:0B:C2:19:C1:7F,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081702,00:0B:C2:19:C1:81,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081703,00:0B:C2:19:C1:83,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081704,00:0B:C2:19:C1:85,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081705,00:0B:C2:19:C1:87,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081706,00:0B:C2:19:C1:89,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081707,00:0B:C2:19:C1:8B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081708,00:0B:C2:19:C1:8D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081709,00:0B:C2:19:C1:8F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081710,00:0B:C2:19:C1:91,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081711,00:0B:C2:19:C1:93,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081712,00:0B:C2:19:C1:95,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081713,00:0B:C2:19:C1:97,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081714,00:0B:C2:19:C1:99,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081715,00:0B:C2:19:C1:9B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081716,00:0B:C2:19:C1:9D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081717,00:0B:C2:19:C1:9F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081718,00:0B:C2:19:C1:A1,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081719,00:0B:C2:19:C1:A3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081720,00:0B:C2:19:C1:A5,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081721,00:0B:C2:19:C1:A7,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081722,00:0B:C2:19:C1:A9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081723,00:0B:C2:19:C1:AB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081724,00:0B:C2:19:C1:AD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081725,00:0B:C2:19:C1:AF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081726,00:0B:C2:19:C1:B1,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081727,00:0B:C2:19:C1:B3,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081728,00:0B:C2:19:C1:B5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081729,00:0B:C2:19:C1:B7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081730,00:0B:C2:19:C1:B9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081731,00:0B:C2:19:C1:BB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081733,00:0B:C2:19:C1:BF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081734,00:0B:C2:19:C1:C1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081735,00:0B:C2:19:C1:C3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081736,00:0B:C2:19:C1:C5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081737,00:0B:C2:19:C1:C7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081738,00:0B:C2:19:C1:C9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081739,00:0B:C2:19:C1:CB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081740,00:0B:C2:19:C1:CD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081741,00:0B:C2:19:C1:CF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081742,00:0B:C2:19:C1:D1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081743,00:0B:C2:19:C1:D3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081744,00:0B:C2:19:C1:D5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081745,00:0B:C2:19:C1:D7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081746,00:0B:C2:19:C1:D9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081747,00:0B:C2:19:C1:DB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081748,00:0B:C2:19:C1:DD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081749,00:0B:C2:19:C1:DF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081750,00:0B:C2:19:C1:E1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081751,00:0B:C2:19:C1:E3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081752,00:0B:C2:19:C1:E5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081753,00:0B:C2:19:C1:E7,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081755,00:0B:C2:19:C1:EB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081756,00:0B:C2:19:C1:ED,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081757,00:0B:C2:19:C1:EF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081759,00:0B:C2:19:C1:F3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081760,00:0B:C2:19:C1:F5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081761,00:0B:C2:19:C1:F7,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625081762,00:0B:C2:19:C1:F9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081763,00:0B:C2:19:C1:FB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081764,00:0B:C2:19:C1:FD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081765,00:0B:C2:19:C1:FF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081766,00:0B:C2:19:C2:01,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081767,00:0B:C2:19:C2:03,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081768,00:0B:C2:19:C2:05,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081769,00:0B:C2:19:C2:07,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081770,00:0B:C2:19:C2:09,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081771,00:0B:C2:19:C2:0B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081772,00:0B:C2:19:C2:0D,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081773,00:0B:C2:19:C2:0F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081774,00:0B:C2:19:C2:11,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081775,00:0B:C2:19:C2:13,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081776,00:0B:C2:19:C2:15,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081777,00:0B:C2:19:C2:17,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081778,00:0B:C2:19:C2:19,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081779,00:0B:C2:19:C2:1B,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081780,00:0B:C2:19:C2:1D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081781,00:0B:C2:19:C2:1F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081782,00:0B:C2:19:C2:21,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081783,00:0B:C2:19:C2:23,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081784,00:0B:C2:19:C2:25,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081785,00:0B:C2:19:C2:27,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081786,00:0B:C2:19:C2:29,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081787,00:0B:C2:19:C2:2B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081788,00:0B:C2:19:C2:2D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081789,00:0B:C2:19:C2:2F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081790,00:0B:C2:19:C2:31,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081791,00:0B:C2:19:C2:33,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081792,00:0B:C2:19:C2:35,n.a.,Corinex,CXP-GPH,20250902
PLC-Head-End,C10625081793,00:0B:C2:19:C2:37,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081794,00:0B:C2:19:C2:39,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081795,00:0B:C2:19:C2:3B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081796,00:0B:C2:19:C2:3D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081797,00:0B:C2:19:C2:3F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081798,00:0B:C2:19:C2:41,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081799,00:0B:C2:19:C2:43,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081800,00:0B:C2:19:C2:45,n.a.,Corinex,CXP-GPH,20250827
